"","ID","Var","v.test","Mean.in.category","Overall.mean","sd.in.category","Overall.sd","p.value","Cluster"
"160",61,"Winter.Prcp",-8.88408917618608,675.979489883509,807.152905994082,432.426623136024,506.812621532627,0.00000000000000000064446579955306,2
"161",62,"AveHousehouldSize",-9.05876887216855,2.42384795321637,2.47892421323057,0.1156726588969,0.208693904630453,0.000000000000000000131931164326878,2
"162",63,"Republicans.2008",-9.37549834652324,53.0006956037193,56.7853191221326,8.54326169295488,13.8561579237953,0.00000000000000000000688497449460359,2
"163",64,"Poor.physical.health.days",-9.69269781634829,3.49760233918129,3.80712909441233,0.905733901510485,1.09614504260745,0.00000000000000000000032385887898649,2
"164",65,"Children.in.single.parent.households",-9.84433468213177,0.286210526315789,0.315802825947335,0.0613554699302863,0.103182690453518,0.0000000000000000000000725174254168996,2
"165",66,"AgLandAcres",-10.4654347792604,24924.3660818713,72353.2239884393,46445.5557441248,155560.701754358,0.00000000000000000000000012450364275799,2
"166",67,"Children.Under.6.Living.in.Poverty",-10.6360480050856,21.1922807017544,24.8762524084778,7.67447535609972,11.8891415997405,0.0000000000000000000000000202538759772089,2
"167",68,"Injury.deaths",-10.8800387107063,68.5550877192982,75.7539338471419,14.4788161598235,22.7115593017862,0.00000000000000000000000000143502011258356,2
"168",69,"HIV.prevalence.rate",-11.0057271943544,84.0655555555556,149.192886962107,91.3165810165438,203.122971891419,0.000000000000000000000000000358610945392406,2
"169",70,"ACFS",-11.4008083556428,0.0000356850111650292,0.0000576423328746949,0.0000297214556277918,0.0000661086398547875,0.00000000000000000000000000000414254635846165,2
"170",71,"Summer.Tmin",-12.746217520402,597.924798573333,622.479503476381,36.1694086602116,66.1253366020178,0.000000000000000000000000000000000000327241686134316,2
